Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GPU D3D Usage [%]","GPU GT Usage [%]","GPU Media Engine Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T1 [°C]","T2 [°C]","PCH [°C]","Temp4 [°C]","Temp5 [°C]","Motherboard [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVSB [V]","3VCC [V]","+12V [V]","3VSB_ATX [V]","BAT_3V [V]","VTT [V]","DRAM [V]","VCCSA [V]","PCH Core/VCCPRIM_1.0 [V]","CPU PLLs OC [V]","CPU VCCIO/IMC [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Decode 2 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
21.1.2022,11:44:35.815,15216,2057,88.0,7428,629,92.1,14.8,1.442,1.400,1.440,1.431,4199.0,4199.0,4199.0,4199.0,100.0,4199.0,999.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,58,58,52,57,42,42,48,43,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,54.896,53.403,1.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,48,1.216,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.024,0.336,0.944,2020,1440,35,No,No,10086,29963,33,No,No,33,No,No,43,61,97.0,No,No,36475,57447,0.2,0.0,0.2,0.428,0.000,8763,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,3.0,0.1,3.1,11.237,0.270,17177,16081,44,43,0.887,1320,731.6,405.0,405.0,24.0,2.0,0.0,22.0,65.2,25.8,0.0,0.0,0.0,0.0,2.4,0.0,0.0,32.0,19.8,15.9,1336,1303,206,2.5,1036,376,14.007,41.239,0,
21.1.2022,11:44:38.068,15219,2054,88.1,7430,627,92.2,14.8,1.402,1.391,1.414,1.411,4199.0,4199.0,4199.0,4199.0,100.0,4199.0,999.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,58,60,53,57,42,40,47,43,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,44,55.334,53.821,1.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,60,49,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.936,2020,1407,35,No,No,10086,29963,33,No,No,33,No,No,43,59,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8763,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.0,0.7,0.7,0.087,0.108,17177,16081,43,43,0.887,1290,731.6,405.0,405.0,23.0,2.0,0.0,20.0,65.1,26.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,32.0,20.0,15.9,1333,1301,206,2.5,1036,376,24.220,26.462,0,
21.1.2022,11:44:40.341,15256,2017,88.3,7445,612,92.3,14.8,1.416,1.438,1.429,1.431,4197.9,4197.9,4197.9,4197.9,100.0,4197.9,999.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,56,54,57,43,44,46,43,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,54.476,52.986,1.960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,57,46,1.216,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.024,0.336,0.936,1970,1483,35,No,No,10086,29963,33,No,No,33,No,No,42,60,97.0,No,No,36475,57447,4.3,0.0,4.3,0.232,0.000,8763,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.3,0.8,1.2,1.007,0.820,17180,16083,44,43,0.887,1320,731.6,405.0,405.0,43.0,10.0,0.0,33.0,66.0,30.4,0.0,0.0,0.0,0.0,7.1,0.0,0.0,32.0,20.6,16.7,1351,1319,206,2.5,1036,376,17.926,33.125,0,
21.1.2022,11:44:42.609,15263,2010,88.3,7455,602,92.5,14.8,1.429,1.425,1.425,1.420,4199.0,4199.0,4199.0,4199.0,100.0,4199.0,999.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,58,60,51,56,42,40,49,44,59,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,45,54.779,53.274,1.978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.936,2017,1377,35,No,No,10086,29963,33,No,No,33,No,No,42,59,97.0,No,No,36475,57447,0.2,0.0,0.2,0.233,0.000,8764,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.3,0.1,0.3,0.773,0.197,17181,16084,44,43,0.887,1290,731.6,405.0,405.0,28.0,4.0,0.0,23.0,65.8,28.3,0.0,0.0,0.0,0.0,6.6,0.0,0.0,32.0,20.6,16.6,1347,1314,207,2.5,1036,376,13.334,42.797,0,
21.1.2022,11:44:44.852,15238,2035,88.2,7447,611,92.4,14.8,1.428,1.426,1.426,1.407,4197.9,4197.9,4197.9,4197.9,100.0,4197.9,999.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,55,58,53,58,45,42,47,42,60,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,54.689,53.184,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.944,2017,1421,35,No,No,10086,29963,33,No,No,33,No,No,42,60,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8764,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.1,0.4,0.5,0.065,0.171,17181,16084,44,43,0.887,1290,731.6,405.0,405.0,28.0,4.0,0.0,23.0,65.3,29.7,0.0,0.0,0.0,0.0,6.6,0.0,0.0,32.0,20.1,16.2,1338,1305,206,2.5,1036,376,15.355,111.887,0,
21.1.2022,11:44:47.122,15246,2027,88.2,7459,598,92.5,14.8,1.401,1.424,1.426,1.416,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,58,58,51,57,42,42,49,43,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,54.602,53.098,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.216,5.040,3.376,3.312,12.288,3.376,3.168,1.008,1.184,1.096,1.024,0.336,0.936,1985,1373,35,No,No,10086,29963,33,No,No,33,No,No,42,60,97.0,No,No,36475,57447,5.5,0.0,5.5,0.538,0.000,8765,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.2,0.1,0.3,0.527,0.129,17182,16084,43,43,0.887,1290,731.6,405.0,405.0,24.0,2.0,0.0,22.0,65.1,28.9,0.0,0.0,0.0,0.0,5.8,0.0,0.0,32.0,19.8,15.9,1334,1302,206,2.5,1036,376,30.571,116.159,0,
21.1.2022,11:44:49.378,15244,2029,88.2,7458,599,92.5,14.8,1.432,1.408,1.432,1.431,4195.9,4195.9,4195.9,4195.9,99.9,4195.9,999.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,56,54,53,55,44,46,47,45,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,54.605,53.106,1.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.8,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,57,46,1.216,5.040,3.376,3.312,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.944,1973,1427,35,No,No,10086,29963,33,No,No,33,No,No,42,57,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8765,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.1,0.7,0.8,0.143,0.112,17183,16084,44,43,0.887,1290,731.6,405.0,405.0,24.0,3.0,0.0,20.0,66.0,27.5,0.0,0.0,0.0,0.0,4.3,0.0,0.0,32.0,20.0,16.0,1351,1318,206,2.5,1036,376,19.980,54.847,0,
21.1.2022,11:44:51.618,15250,2023,88.2,7457,600,92.5,14.8,1.420,1.409,1.414,1.406,4197.9,4197.9,4197.9,4197.9,100.0,4197.9,999.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,58,60,51,55,42,40,49,45,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,44,54.772,53.266,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,59,48,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.936,2020,1365,35,No,No,10086,29963,33,No,No,33,No,No,42,58,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8765,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.2,0.1,0.3,0.266,0.109,17183,16085,43,43,0.887,1320,731.6,405.0,405.0,24.0,3.0,0.0,22.0,65.8,27.6,0.0,0.0,0.0,0.0,3.2,0.0,0.0,32.0,20.0,15.9,1348,1315,208,2.5,1036,377,36.658,71.645,0,
21.1.2022,11:44:53.890,15244,2029,88.2,7469,588,92.6,14.7,1.430,1.425,1.439,1.439,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,59,59,50,57,41,41,50,43,59,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,44,54.921,53.423,1.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,59,48,1.216,5.040,3.376,3.312,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.936,1950,1397,35,No,No,10086,29963,33,No,No,33,No,No,42,58,97.0,No,No,36475,57447,3.5,0.0,3.5,0.466,0.000,8766,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.7,0.3,1.0,1.379,0.518,17186,16086,43,43,0.887,1290,731.6,405.0,405.0,24.0,2.0,0.0,22.0,64.8,26.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,32.0,19.8,15.9,1327,1295,206,2.5,1036,377,43.701,163.039,0,
21.1.2022,11:44:56.180,15249,2024,88.2,7471,586,92.7,14.7,1.438,1.421,1.434,1.424,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,60,53,56,43,40,47,44,58,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,44,54.562,53.061,1.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,46,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.936,1997,1434,35,No,No,10086,29963,33,No,No,33,No,No,42,58,97.0,No,No,36475,57447,6.2,0.0,6.2,0.230,0.000,8766,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.7,0.6,1.3,0.525,0.066,17187,16086,43,43,0.887,1290,731.6,405.0,405.0,21.0,1.0,0.0,20.0,65.2,25.2,0.0,0.0,0.0,0.0,1.2,0.0,0.0,32.0,19.8,15.8,1336,1303,206,2.5,1036,377,13.727,43.793,0,
21.1.2022,11:44:58.449,15244,2029,88.2,7472,585,92.7,14.7,1.407,1.450,1.442,1.440,4200.0,4200.0,4200.0,4200.0,100.0,4200.0,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,57,58,52,57,43,42,48,43,60,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,45,54.967,53.465,1.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.936,2017,1370,35,No,No,10086,29963,33,No,No,33,No,No,42,56,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8766,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.7,0.8,1.6,0.280,0.313,17188,16087,43,43,0.887,1290,731.6,405.0,405.0,22.0,1.0,0.0,21.0,65.2,23.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,32.0,19.7,15.6,1336,1303,207,2.5,1036,377,18.869,58.537,0,
21.1.2022,11:45:0.698,15267,2006,88.3,7486,571,92.9,14.7,1.437,1.408,1.418,1.434,4199.0,4199.0,4199.0,4199.0,100.0,4199.0,999.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,56,60,52,56,44,40,48,44,59,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,44,54.861,53.346,1.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,47,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.008,1.184,1.096,1.032,0.336,0.936,1970,1380,35,No,No,10086,29963,33,No,No,33,No,No,42,58,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8766,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.8,0.1,1.0,2.864,0.338,17194,16087,43,43,0.887,1350,731.6,405.0,405.0,31.0,5.0,0.0,24.0,66.5,26.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,32.0,20.0,16.0,1361,1329,207,2.5,1036,377,32.729,54.366,0,
21.1.2022,11:45:2.951,15261,2012,88.3,7491,566,92.9,14.7,1.428,1.426,1.415,1.421,4201.0,4201.0,4201.0,4201.0,100.0,4201.0,1000.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,56,60,50,57,44,40,50,43,59,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,45,54.612,53.120,1.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,58,48,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.944,1997,1391,35,No,No,10086,29963,33,No,No,33,No,No,42,58,97.0,No,No,36475,57447,0.1,0.0,0.1,0.132,0.000,8767,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.6,0.2,0.8,0.154,0.346,17195,16088,43,42,0.887,1320,731.6,405.0,405.0,19.0,2.0,0.0,19.0,65.9,27.6,0.0,0.0,0.0,0.0,2.6,0.0,0.0,32.0,19.7,15.7,1350,1318,206,2.5,1036,377,18.071,28.635,0,
21.1.2022,11:45:5.197,15262,2011,88.3,7491,566,92.9,14.7,1.440,1.402,1.427,1.426,4201.0,4201.0,4201.0,4201.0,100.0,4201.0,1000.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42,42,42,42,42,58,59,51,56,42,41,49,44,60,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,44,54.758,53.245,1.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,34,45,50,21,29,34,59,47,1.232,5.040,3.376,3.312,12.288,3.376,3.168,1.016,1.184,1.096,1.032,0.336,0.936,2020,1454,35,No,No,10086,29963,33,No,No,33,No,No,42,57,97.0,No,No,36475,57447,0.0,0.0,0.0,0.000,0.000,8767,4,0.0,0.0,0.0,0.000,0.000,3,0,0.0,0.0,0.0,0.000,0.000,2487,6344,0.0,1.3,1.3,0.041,0.181,17195,16088,43,42,0.887,1290,731.6,405.0,405.0,22.0,1.0,0.0,21.0,65.8,24.7,0.0,0.0,0.0,0.0,1.4,0.0,0.0,32.0,19.7,15.6,1348,1316,207,2.5,1036,377,20.299,23.634,0,
